Frequency_Hz,Primary_Turns_Np,Flux_Loss_Pct,Wire_Gauge_AWG,Peak_Current_A,Uncomp_Voltage_Peak_V,Resonant_Voltage_Peak_V,Capacitor_Value_F,Capacitor_Voltage_Peak_V
14000,200,95.0,28,0.067432148351809,100.00498555129587,0.9985665300401104,7.665828381068872e-09,99.9999999999999
14000,200,95.0,34,0.0603906514163578,100.06394258998516,3.576675362939751,6.865336206752094e-09,99.99999999999991
14500,100,95.0,20,0.1544253508898792,50.000318318440456,0.1784150929048506,3.3900079907344434e-08,49.99999999999996
14500,100,95.0,24,0.1413157371168309,50.00169353783322,0.4115296482599149,3.102220427423239e-08,49.99999999999996
14500,100,95.0,28,0.1302138037138381,50.00929486416415,0.9641435634382604,2.8585062786007106e-08,49.99999999999995
14500,100,95.0,34,0.1166164303212427,50.11911396987984,3.4533440497305365,2.5600112181182598e-08,49.99999999999995
14500,100,99.0,20,0.772126754449396,250.00159159220223,0.8920754645242531,3.3900079907344434e-08,249.9999999999998
14500,100,99.0,24,0.7065786855841546,250.00846768916608,2.0576482412995745,3.102220427423239e-08,249.99999999999977
14500,100,99.0,28,0.6510690185691905,250.0464743208208,4.820717817191302,2.8585062786007106e-08,249.9999999999998
14500,100,99.0,34,0.5830821516062137,250.59556984939923,17.266720248652682,2.5600112181182598e-08,249.99999999999977
14500,160,95.0,20,0.0965158443061745,80.00019894941114,0.1784150929048506,1.3242218713806421e-08,79.99999999999993
14500,160,95.0,24,0.0883223356980193,80.0010584720689,0.4115296482599148,1.2118048544622028e-08,79.99999999999993
14500,160,95.0,28,0.0813836273211488,80.00580961912021,0.9641435634382606,1.1166040150784028e-08,79.99999999999993
14500,160,95.0,34,0.0728852689507767,80.07450021777095,3.453344049730536,1.000004382077445e-08,79.99999999999993
14500,200,95.0,20,0.0772126754449396,100.00015915960014,0.1784150929048506,8.475019976836108e-09,99.99999999999991
14500,200,95.0,24,0.0706578685584154,100.00084677967172,0.4115296482599149,7.755551068558098e-09,99.99999999999991
14500,200,95.0,28,0.065106901856919,100.00464775604632,0.9641435634382604,7.1462656965017765e-09,99.9999999999999
14500,200,95.0,34,0.0583082151606213,100.0596101587738,3.4533440497305365,6.4000280452956486e-09,99.9999999999999
15000,100,95.0,20,0.1492778391935499,50.00029772458443,0.1725472314654225,3.1677741335640744e-08,49.999999999999964
15000,100,95.0,24,0.1366052125462699,50.00158274659697,0.3978406273733965,2.8988526438477163e-08,49.99999999999996
15000,100,95.0,28,0.1258733435900434,50.00868578032406,0.9320158127368688,2.6711153114479973e-08,49.99999999999994
15000,100,95.0,34,0.1127292159772013,50.111314214117264,3.3382349027585128,2.3921882604860632e-08,49.99999999999996
15000,100,99.0,20,0.7463891959677494,250.00148862292207,0.8627361573271126,3.1677741335640744e-08,249.99999999999977
15000,100,99.0,24,0.6830260627313495,250.0079137329849,1.9892031368669825,2.8988526438477163e-08,249.99999999999977
15000,100,99.0,28,0.6293667179502175,250.0434289016203,4.660079063684344,2.6711153114479973e-08,249.99999999999972
15000,100,99.0,34,0.5636460798860066,250.5565710705863,16.69117451379256,2.3921882604860632e-08,249.99999999999972
15000,160,95.0,20,0.0932986494959686,80.0001860782028,0.1725472314654225,1.2374117709234667e-08,79.99999999999991
15000,160,95.0,24,0.0853782578414186,80.00098922616381,0.3978406273733963,1.1323643140030142e-08,79.99999999999993
15000,160,95.0,28,0.0786708397437772,80.0054289000139,0.9320158127368688,1.043404418534374e-08,79.99999999999993
15000,160,95.0,34,0.0704557599857508,80.0696185345352,3.338234902758512,9.344485392523682e-09,79.99999999999993
15000,200,95.0,20,0.0746389195967749,100.00014886262456,0.1725472314654225,7.919435333910186e-09,99.99999999999991
15000,200,95.0,24,0.0683026062731349,100.00079138269244,0.3978406273733965,7.247131609619291e-09,99.99999999999991
15000,200,95.0,28,0.0629366717950217,100.0043431730601,0.9320158127368688,6.677788278619992e-09,99.99999999999989
15000,200,95.0,34,0.0563646079886006,100.0557035469042,3.3382349027585128,5.980470651215157e-09,99.99999999999991
15500,100,95.0,20,0.144462425026016,50.00027909147275,0.1670605434263753,2.966697939862297e-08,49.999999999999964
15500,100,95.0,24,0.1321985927867128,50.001482502989695,0.3850357084595067,2.714846388619089e-08,49.99999999999996
15500,100,95.0,28,0.121812913151655,50.00813467761648,0.9019611602681492,2.5015648078076983e-08,49.99999999999996
15500,100,95.0,34,0.1090927896553561,50.1042559839099,3.230552228516855,2.2403428037850752e-08,49.99999999999996
15500,100,99.0,20,0.7223121251300803,250.0013954573637,0.8353027171318765,2.966697939862297e-08,249.9999999999998
15500,100,99.0,24,0.6609929639335641,250.00741251494847,1.925178542297534,2.714846388619089e-08,249.9999999999998
15500,100,99.0,28,0.6090645657582751,250.0406733880824,4.509805801340747,2.5015648078076983e-08,249.9999999999998
15500,100,99.0,34,0.5454639482767806,250.52127991954947,16.152761142584275,2.2403428037850752e-08,249.99999999999977
15500,160,95.0,20,0.09028901564126,80.00017443246708,0.1670605434263753,1.1588663827587098e-08,79.99999999999993
15500,160,95.0,24,0.0826241204916955,80.00092657273902,0.3850357084595067,1.0604868705543317e-08,79.99999999999994
15500,160,95.0,28,0.0761330707197844,80.00508442552025,0.9019611602681494,9.77173753049882e-09,79.99999999999994
15500,160,95.0,34,0.0681829935345975,80.06520135302955,3.230552228516854,8.751339077285447e-09,79.99999999999993
15500,200,95.0,20,0.072231212513008,100.00013954602842,0.1670605434263753,7.41674484965574e-09,99.99999999999991
15500,200,95.0,24,0.0660992963933564,100.00074125973654,0.3850357084595067,6.787115971547723e-09,99.99999999999991
15500,200,95.0,28,0.0609064565758275,100.00406758694676,0.9019611602681492,6.253912019519245e-09,99.99999999999991
15500,200,95.0,34,0.054546394827678,100.05216873062352,3.230552228516855,5.600857009462687e-09,99.99999999999991
16000,100,95.0,20,0.139947974243953,50.00026217788957,0.1619192937814231,2.7841764845778e-08,49.99999999999995
16000,100,95.0,24,0.128067386762128,50.00139150941912,0.3730320069583117,2.5478197065067825e-08,49.99999999999995
16000,100,95.0,28,0.1180062596156657,50.00763442384055,0.8737852530727888,2.3476599417023417e-08,49.99999999999995
16000,100,95.0,34,0.1056836399786262,50.09784820606601,3.12959979518709,2.1025092133178293e-08,49.99999999999996
16000,100,99.0,20,0.6997398712197652,250.00131088944784,0.8095964689071158,2.7841764845778e-08,249.9999999999998
